country,violence,age,age_first,duration,urban,edu,n_children,employ_paid,own_house,own_land,att_wb,fam_ipv,part_age,part_edu,alcohol,wealth_idx,telephone_yes
PK,0,28,18.0,9.0,1,0,2,0,0,0,0,1,38.0,10.0,0,1,0
PK,1,23,17.0,5.0,1,0,2,0,0,0,1,1,25.0,0.0,0,1,0
PK,1,30,20.0,10.0,1,10,0,0,0,0,0,0,35.0,14.0,0,3,0
PK,1,23,14.0,8.0,1,0,2,0,0,0,1,1,30.0,0.0,0,0,0
PK,1,42,25.0,16.0,1,2,1,0,0,0,1,0,50.0,10.0,0,3,0
PK,0,31,16.0,14.0,1,0,0,0,0,0,1,1,29.0,8.0,0,2,0
PK,0,32,31.0,0.0,1,16,0,0,0,0,0,0,30.0,10.0,0,3,0
PK,1,39,18.0,21.0,1,0,0,0,0,0,1,0,40.0,0.0,0,3,0
PK,0,43,28.0,15.0,1,0,0,1,0,0,1,0,52.0,0.0,0,1,0
PK,1,27,20.0,6.0,1,14,4,0,0,0,0,0,45.0,10.0,0,4,0
PK,1,21,20.0,0.0,1,14,1,0,1,1,0,0,27.0,16.0,0,4,0
PK,0,33,15.0,18.0,0,0,0,0,0,0,1,0,40.0,0.0,0,1,0
PK,1,45,23.0,22.0,0,0,2,0,0,0,1,1,46.0,8.0,0,0,0
PK,0,46,16.0,30.0,0,0,1,0,0,0,0,0,48.0,0.0,0,1,0
PK,0,33,13.0,20.0,0,0,1,0,0,0,0,1,39.0,9.0,0,1,0
PK,1,45,15.0,30.0,0,5,0,0,0,0,0,1,47.0,10.0,0,1,0
PK,0,42,18.0,24.0,0,0,1,0,0,1,1,0,48.0,0.0,0,1,0
PK,1,23,17.0,6.0,0,10,3,0,0,0,1,0,32.0,4.0,0,3,0
PK,1,32,20.0,12.0,0,0,2,0,0,0,0,0,34.0,0.0,0,2,0
PK,0,35,23.0,11.0,0,0,1,0,0,0,0,1,44.0,0.0,0,1,0
PK,0,19,16.0,2.0,0,4,1,0,0,0,1,0,26.0,12.0,0,4,0
PK,1,45,15.0,29.0,0,0,0,0,0,0,1,1,53.0,0.0,0,2,0
PK,1,17,14.0,3.0,0,4,1,0,0,0,1,0,22.0,2.0,0,2,0
PK,0,30,24.0,6.0,0,6,2,0,0,0,0,0,28.0,0.0,0,3,0
PK,0,30,20.0,10.0,0,0,3,0,0,0,1,0,33.0,10.0,0,4,0
PK,0,19,18.0,0.0,0,0,2,0,0,0,1,1,22.0,0.0,0,1,0
PK,0,34,13.0,21.0,0,0,0,0,0,0,1,1,40.0,0.0,0,2,0
PK,0,47,17.0,30.0,0,0,2,0,0,0,1,0,51.0,0.0,0,2,0
PK,1,40,15.0,25.0,0,0,4,0,0,0,1,0,40.0,0.0,0,0,0
PK,0,28,17.0,11.0,0,0,2,0,0,0,1,1,33.0,5.0,0,1,0
PK,0,22,13.0,8.0,0,5,3,0,0,0,0,1,24.0,0.0,0,3,0
PK,1,45,24.0,20.0,0,0,1,0,0,0,1,1,50.0,0.0,0,0,0
PK,1,28,21.0,7.0,0,0,2,0,0,0,0,1,30.0,0.0,1,0,0
PK,1,20,16.0,4.0,0,0,2,0,0,0,1,1,24.0,0.0,1,0,0
PK,1,41,14.0,27.0,0,0,2,0,0,0,0,1,43.0,0.0,0,2,0
PK,0,47,14.0,32.0,0,0,0,0,0,0,1,0,49.0,0.0,0,1,0
PK,1,37,22.0,15.0,0,0,2,0,0,0,1,1,36.0,5.0,0,1,0
PK,1,31,19.0,11.0,1,5,1,0,0,0,0,0,35.0,10.0,0,3,0
PK,0,43,17.0,25.0,1,5,0,0,0,0,0,0,45.0,12.0,0,4,0
PK,1,35,14.0,21.0,1,12,0,1,0,0,0,1,41.0,10.0,0,3,0
PK,1,21,20.0,1.0,1,0,0,0,0,0,1,1,23.0,5.0,0,2,0
PK,0,35,26.0,9.0,1,10,3,0,0,0,0,0,35.0,8.0,0,4,0
PK,1,40,20.0,20.0,1,10,0,0,0,0,0,0,45.0,14.0,0,3,0
PK,0,48,20.0,28.0,1,5,0,0,0,0,0,0,55.0,8.0,0,4,0
PK,1,44,15.0,28.0,1,0,1,0,0,0,1,0,45.0,0.0,0,1,0
PK,1,27,15.0,12.0,1,0,2,0,0,0,1,0,34.0,10.0,0,2,0
PK,0,22,15.0,7.0,1,7,2,0,0,0,1,0,27.0,10.0,0,3,0
PK,0,22,19.0,3.0,1,5,4,0,0,0,1,0,24.0,3.0,0,4,0
PK,0,18,18.0,0.0,1,9,5,0,0,0,0,0,28.0,5.0,0,4,0
PK,1,25,16.0,8.0,1,5,5,0,0,0,0,0,40.0,0.0,0,3,0
PK,1,43,17.0,26.0,1,0,0,0,0,0,1,1,46.0,5.0,0,3,0
PK,1,29,19.0,10.0,1,10,2,0,0,0,0,0,35.0,8.0,0,3,0
PK,0,22,17.0,4.0,1,0,5,0,0,0,1,0,29.0,14.0,0,3,0
PK,0,18,17.0,1.0,1,5,0,0,0,1,0,0,30.0,8.0,0,3,0
PK,0,24,17.0,6.0,1,10,1,0,0,0,0,0,39.0,12.0,0,4,0
PK,0,20,17.0,2.0,1,0,1,0,0,0,0,0,34.0,14.0,0,4,0
PK,1,43,13.0,30.0,1,0,0,0,0,0,0,1,45.0,0.0,0,3,0
PK,0,43,21.0,21.0,1,0,0,0,0,0,0,0,44.0,0.0,0,3,0
PK,0,43,20.0,23.0,1,7,0,0,0,0,1,0,46.0,13.0,0,4,0
PK,1,24,17.0,6.0,1,0,4,0,0,0,0,1,38.0,7.0,0,4,0
PK,0,40,12.0,27.0,1,3,0,0,0,0,0,0,58.0,14.0,0,3,0
PK,0,36,35.0,1.0,1,16,1,0,0,0,0,0,46.0,16.0,0,4,1
PK,0,30,21.0,9.0,1,14,1,0,0,0,0,0,40.0,16.0,0,4,0
PK,0,36,26.0,9.0,1,16,0,1,0,0,0,0,37.0,12.0,0,4,0
PK,0,32,21.0,10.0,1,10,1,0,0,0,0,0,35.0,14.0,0,4,0
PK,0,18,16.0,1.0,1,10,10,0,0,0,0,0,25.0,2.0,0,3,0
PK,0,45,18.0,27.0,1,0,0,0,0,0,1,0,48.0,10.0,0,4,0
PK,1,28,19.0,8.0,1,0,2,0,0,0,0,0,34.0,8.0,0,3,0
PK,1,30,14.0,15.0,1,0,1,0,0,0,1,0,45.0,0.0,0,2,0
PK,0,28,25.0,2.0,1,12,1,1,1,0,0,0,28.0,10.0,0,4,1
PK,0,16,15.0,1.0,1,10,0,0,0,0,0,1,26.0,12.0,0,2,0
PK,0,27,22.0,5.0,1,0,1,0,0,0,0,0,56.0,14.0,0,4,0
PK,0,45,22.0,22.0,1,0,0,0,0,0,0,0,42.0,0.0,0,3,0
PK,0,33,15.0,18.0,1,5,0,0,0,0,1,0,37.0,5.0,0,2,0
PK,0,26,15.0,10.0,1,12,1,0,0,0,0,0,35.0,14.0,0,4,0
PK,0,38,20.0,18.0,1,12,0,0,0,0,0,0,45.0,14.0,0,4,0
PK,0,21,19.0,2.0,1,11,0,0,0,0,0,0,27.0,10.0,0,4,0
PK,1,27,19.0,8.0,1,0,4,0,0,0,0,0,27.0,0.0,0,3,0
PK,0,19,19.0,0.0,1,5,1,0,0,0,0,0,20.0,10.0,0,4,0
PK,0,42,15.0,26.0,1,0,0,0,0,0,1,1,52.0,5.0,0,3,0
PK,0,28,22.0,6.0,1,10,2,0,0,0,0,0,35.0,12.0,0,4,0
PK,1,47,15.0,32.0,1,0,2,1,0,0,1,0,52.0,0.0,0,2,0
PK,1,47,14.0,32.0,1,0,3,0,0,0,0,1,60.0,0.0,0,3,0
PK,1,35,14.0,21.0,1,0,3,0,0,0,1,0,38.0,0.0,0,2,0
PK,1,29,22.0,7.0,1,0,2,0,0,0,0,1,58.0,0.0,0,1,0
PK,1,26,20.0,5.0,1,0,3,0,0,0,1,0,28.0,0.0,0,1,0
PK,0,35,17.0,17.0,1,0,4,0,0,0,1,0,40.0,8.0,0,2,0
PK,1,26,20.0,5.0,1,0,0,0,0,0,0,1,40.0,0.0,0,2,0
PK,0,39,16.0,23.0,1,0,0,0,0,0,1,0,55.0,5.0,0,1,0
PK,1,32,14.0,18.0,1,0,1,0,0,0,1,0,35.0,0.0,1,1,0
PK,0,45,20.0,24.0,1,0,0,0,0,0,0,0,57.0,0.0,0,4,0
PK,1,25,20.0,5.0,1,0,1,0,0,0,1,1,40.0,0.0,0,0,0
PK,1,40,16.0,23.0,1,0,2,0,0,0,1,0,45.0,0.0,0,1,0
PK,1,48,17.0,31.0,1,0,0,0,0,0,0,1,58.0,0.0,0,2,0
PK,1,34,16.0,17.0,1,0,1,0,0,0,0,0,35.0,8.0,0,2,0
PK,1,34,15.0,19.0,1,0,2,0,0,0,1,1,44.0,10.0,0,3,0
PK,0,45,15.0,29.0,1,7,0,0,0,0,0,0,55.0,14.0,0,3,0
PK,0,36,25.0,10.0,1,10,0,0,0,0,0,0,40.0,12.0,0,4,0
PK,0,42,19.0,23.0,1,10,0,0,0,0,0,0,45.0,12.0,0,2,0
PK,1,39,18.0,21.0,1,0,2,0,0,0,1,0,45.0,13.0,0,3,0
PK,0,23,15.0,7.0,1,14,1,1,0,0,0,0,25.0,8.0,0,4,0
PK,0,21,21.0,0.0,1,0,0,0,0,0,0,0,24.0,5.0,0,4,0
PK,0,40,28.0,11.0,1,14,0,0,0,0,0,0,43.0,16.0,0,3,0
PK,0,26,25.0,0.0,1,10,3,0,0,0,0,0,30.0,15.0,0,4,0
PK,0,45,34.0,11.0,1,14,1,0,0,0,1,0,42.0,12.0,0,3,0
PK,1,38,15.0,23.0,1,0,4,0,0,0,1,1,44.0,0.0,0,1,0
PK,0,34,31.0,3.0,1,16,1,0,0,0,0,1,43.0,10.0,0,4,0
PK,0,32,22.0,9.0,1,14,2,1,0,0,0,0,35.0,12.0,0,4,0
PK,1,43,15.0,28.0,1,0,0,0,0,0,1,1,52.0,0.0,1,3,0
PK,0,26,17.0,8.0,1,10,2,0,0,0,0,0,30.0,8.0,0,4,0
PK,0,45,22.0,22.0,1,14,0,0,0,0,0,1,59.0,16.0,0,4,1
PK,1,38,34.0,4.0,1,0,1,0,0,0,1,1,40.0,0.0,0,4,1
PK,0,40,20.0,20.0,1,0,1,0,0,0,1,0,45.0,10.0,0,3,0
PK,0,25,16.0,9.0,1,0,3,0,0,0,1,0,28.0,4.0,0,0,1
PK,1,33,16.0,17.0,1,0,1,0,0,0,1,0,35.0,16.0,0,1,0
PK,1,34,21.0,13.0,1,0,0,1,0,0,1,0,33.0,8.0,0,3,0
PK,0,34,20.0,14.0,1,0,3,0,0,0,1,0,34.0,10.0,0,3,0
PK,1,40,16.0,24.0,1,0,2,0,0,0,1,1,41.0,0.0,0,1,0
PK,1,23,19.0,4.0,1,0,3,0,0,0,1,1,32.0,0.0,0,2,0
PK,0,33,22.0,11.0,1,0,8,0,0,0,1,0,34.0,10.0,0,3,0
PK,1,39,15.0,24.0,1,0,1,0,0,0,1,1,39.0,0.0,0,2,0
PK,0,27,17.0,9.0,1,0,2,0,0,0,1,0,29.0,14.0,0,4,0
PK,1,40,15.0,25.0,1,0,0,0,0,0,1,1,45.0,0.0,0,2,0
PK,1,34,15.0,19.0,1,0,2,0,0,0,1,1,46.0,0.0,0,1,0
PK,1,24,14.0,10.0,1,0,1,0,0,0,1,1,30.0,0.0,0,1,0
PK,1,40,15.0,24.0,1,0,1,0,0,0,1,1,40.0,0.0,1,0,0
PK,1,30,15.0,14.0,1,0,3,0,0,0,1,1,35.0,0.0,0,2,0
PK,1,25,17.0,8.0,1,0,3,0,0,0,1,0,29.0,0.0,0,0,0
PK,1,25,16.0,9.0,1,0,2,0,0,0,1,1,31.0,0.0,1,1,0
PK,1,39,13.0,25.0,1,0,1,0,0,0,1,0,48.0,5.0,0,2,0
PK,1,40,16.0,24.0,1,0,0,0,0,0,1,1,52.0,0.0,0,3,0
PK,0,36,24.0,12.0,1,5,1,1,0,0,1,0,48.0,14.0,0,4,0
PK,0,34,19.0,14.0,1,10,1,0,0,0,1,0,39.0,12.0,0,4,0
PK,1,25,20.0,5.0,1,5,2,0,0,0,1,1,36.0,3.0,0,2,0
PK,1,35,14.0,21.0,1,0,0,0,0,0,1,0,52.0,0.0,0,4,0
PK,0,28,27.0,0.0,1,16,1,0,0,0,1,0,32.0,14.0,0,4,0
PK,1,22,17.0,4.0,1,12,2,0,0,0,1,1,30.0,13.0,0,4,0
PK,0,22,21.0,1.0,0,10,0,0,0,0,0,0,27.0,16.0,0,4,0
PK,1,36,21.0,15.0,0,12,1,0,0,0,1,0,42.0,10.0,0,3,0
PK,0,32,18.0,13.0,0,8,1,0,0,0,0,0,35.0,10.0,0,3,0
PK,1,28,22.0,5.0,0,12,1,1,0,1,1,0,37.0,0.0,0,1,0
PK,0,21,17.0,4.0,0,8,1,0,0,0,1,0,24.0,16.0,0,4,0
PK,1,37,21.0,16.0,0,12,0,1,0,0,0,0,55.0,0.0,0,3,0
PK,1,38,24.0,13.0,0,4,1,0,0,0,0,0,48.0,7.0,0,4,0
PK,0,17,17.0,0.0,0,5,0,0,0,0,0,0,18.0,5.0,0,3,0
PK,0,22,19.0,2.0,0,12,1,0,0,0,1,1,32.0,10.0,0,3,0
PK,1,29,14.0,14.0,0,0,2,0,0,0,1,0,35.0,10.0,0,2,0
PK,0,27,18.0,8.0,0,5,3,0,0,0,0,0,36.0,14.0,0,3,0
PK,1,44,19.0,25.0,0,8,0,0,0,0,0,0,35.0,0.0,0,2,0
PK,0,23,22.0,0.0,0,0,2,0,0,0,0,0,32.0,9.0,0,3,0
PK,0,38,18.0,20.0,0,0,1,0,0,0,0,0,34.0,0.0,0,0,0
PK,1,30,19.0,11.0,0,3,4,0,0,0,0,0,35.0,0.0,0,1,0
PK,1,40,18.0,22.0,0,0,1,0,0,0,1,0,45.0,12.0,0,3,0
PK,0,32,18.0,13.0,0,0,1,0,0,0,1,0,37.0,0.0,0,1,0
PK,0,29,17.0,11.0,0,1,1,0,0,0,1,0,31.0,0.0,0,2,0
PK,1,31,17.0,13.0,0,0,1,0,0,0,0,0,40.0,0.0,0,1,0
PK,0,35,22.0,13.0,1,8,0,0,0,0,0,0,41.0,14.0,0,3,0
PK,0,31,17.0,14.0,1,0,2,0,0,0,1,0,41.0,10.0,0,3,0
PK,0,45,18.0,26.0,1,0,0,0,0,0,0,0,55.0,7.0,0,3,0
PK,1,42,22.0,20.0,1,10,0,0,0,0,0,0,47.0,14.0,0,4,0
PK,0,31,16.0,14.0,1,0,1,0,0,0,1,0,40.0,10.0,0,4,0
PK,1,32,26.0,6.0,1,0,0,0,1,0,1,1,40.0,6.0,0,1,0
PK,0,40,14.0,25.0,1,0,0,0,0,0,0,0,63.0,0.0,0,4,0
PK,0,30,23.0,7.0,1,10,1,0,0,0,0,0,45.0,14.0,0,3,0
PK,0,39,18.0,21.0,1,5,1,0,0,0,0,0,49.0,4.0,0,4,0
PK,1,42,26.0,16.0,1,0,1,0,0,0,0,0,35.0,11.0,0,4,0
PK,0,20,16.0,4.0,1,0,2,0,0,0,0,0,29.0,8.0,0,3,0
PK,0,35,20.0,15.0,1,0,1,0,0,0,1,0,35.0,8.0,0,2,0
PK,0,41,20.0,20.0,1,0,0,0,0,0,0,1,43.0,8.0,0,2,0
PK,0,31,20.0,10.0,1,12,0,0,0,0,0,0,36.0,0.0,0,2,0
PK,0,46,27.0,19.0,1,0,0,0,0,0,0,0,44.0,10.0,0,3,0
PK,0,48,15.0,32.0,1,0,0,0,0,0,1,0,57.0,0.0,0,3,0
PK,0,33,19.0,13.0,1,16,0,1,0,0,0,0,40.0,10.0,0,3,0
PK,0,41,15.0,26.0,1,0,0,0,0,0,0,0,47.0,10.0,0,4,0
PK,0,18,17.0,0.0,1,8,0,0,0,0,1,0,37.0,8.0,0,4,0
PK,0,35,15.0,20.0,1,9,0,0,0,0,0,0,40.0,16.0,0,4,0
PK,0,26,20.0,5.0,1,0,3,0,0,0,0,0,36.0,16.0,0,4,1
PK,1,26,16.0,9.0,1,0,3,0,0,0,0,0,31.0,9.0,0,2,0
PK,0,24,15.0,8.0,1,10,0,0,0,0,0,0,40.0,10.0,0,4,0
PK,0,43,18.0,24.0,1,0,1,0,0,0,1,0,52.0,0.0,0,3,0
PK,1,24,17.0,7.0,1,4,1,0,0,0,0,1,30.0,8.0,0,3,0
PK,0,23,20.0,2.0,1,14,1,0,0,0,0,0,28.0,16.0,0,4,0
PK,0,24,21.0,3.0,1,14,1,0,0,0,0,0,29.0,14.0,0,4,0
PK,1,34,16.0,18.0,1,0,0,0,0,0,0,0,40.0,7.0,0,2,0
PK,1,25,19.0,6.0,0,0,1,0,0,0,1,1,27.0,7.0,0,0,0
PK,0,26,20.0,6.0,0,0,2,0,0,0,1,1,32.0,14.0,0,2,0
PK,1,33,12.0,21.0,0,0,1,0,0,0,1,0,37.0,0.0,1,0,0
PK,1,23,14.0,9.0,0,0,1,0,0,0,1,1,25.0,10.0,0,1,0
PK,1,25,15.0,10.0,0,0,5,0,0,0,1,0,27.0,0.0,0,2,0
PK,0,40,15.0,25.0,0,0,1,0,0,0,1,0,49.0,0.0,0,1,0
PK,1,26,14.0,12.0,0,0,5,0,0,0,1,1,27.0,0.0,0,2,0
PK,0,23,16.0,7.0,0,0,2,0,0,0,1,0,25.0,8.0,0,2,0
PK,0,28,14.0,13.0,0,0,2,0,0,0,1,0,30.0,0.0,0,1,0
PK,0,39,19.0,20.0,0,0,3,0,0,0,1,0,48.0,0.0,0,2,0
PK,1,24,19.0,5.0,1,8,4,0,0,1,1,1,30.0,10.0,0,4,0
PK,0,35,24.0,11.0,1,10,2,0,0,0,1,0,40.0,10.0,0,4,0
PK,1,23,17.0,5.0,1,10,3,0,0,0,1,0,28.0,12.0,0,4,0
PK,1,45,23.0,21.0,1,0,0,0,0,0,1,1,48.0,4.0,1,1,0
PK,1,49,17.0,32.0,1,0,1,0,0,0,1,0,66.0,10.0,1,3,0
PK,1,26,15.0,10.0,1,0,2,0,0,0,1,1,35.0,9.0,1,2,0
PK,0,31,17.0,14.0,1,10,2,0,0,0,1,0,37.0,10.0,0,4,0
PK,0,34,18.0,16.0,1,8,1,0,0,0,0,0,34.0,12.0,0,4,0
PK,1,33,16.0,17.0,1,5,2,0,0,0,1,0,36.0,10.0,0,4,0
PK,1,29,24.0,5.0,1,16,2,0,0,0,1,0,30.0,14.0,0,4,0
PK,0,35,16.0,19.0,1,0,0,0,0,0,1,0,43.0,10.0,0,4,0
PK,1,22,17.0,5.0,1,0,3,0,0,0,1,1,32.0,3.0,0,3,0
PK,1,36,16.0,20.0,1,0,1,0,0,0,1,0,48.0,14.0,0,4,1
PK,0,25,20.0,4.0,1,10,2,0,0,0,1,0,34.0,10.0,0,3,0
PK,0,26,24.0,1.0,1,14,0,0,0,0,1,1,27.0,12.0,0,4,0
PK,1,34,21.0,13.0,1,10,0,0,0,0,0,0,36.0,10.0,0,3,0
PK,1,26,20.0,5.0,1,0,3,0,0,0,0,0,35.0,0.0,0,1,0
PK,1,27,20.0,7.0,1,0,5,0,0,0,1,1,33.0,7.0,0,2,0
PK,1,32,19.0,12.0,1,10,1,0,0,0,1,0,32.0,5.0,0,4,0
PK,1,22,14.0,8.0,1,0,2,0,0,0,1,1,23.0,8.0,0,0,0
PK,1,30,20.0,9.0,1,0,3,0,0,0,1,1,44.0,0.0,0,0,0
PK,1,33,13.0,20.0,1,0,0,0,0,0,1,1,45.0,0.0,0,0,0
PK,0,40,20.0,20.0,0,0,0,0,0,0,1,0,43.0,12.0,0,3,0
PK,1,39,22.0,16.0,0,0,0,0,0,1,1,1,38.0,9.0,0,3,0
PK,0,38,18.0,19.0,0,12,0,0,0,0,1,1,40.0,14.0,0,4,0
PK,0,23,21.0,2.0,0,10,3,0,0,0,1,0,31.0,12.0,0,2,0
PK,1,22,21.0,1.0,0,6,0,0,0,0,1,1,23.0,10.0,0,1,0
PK,0,30,24.0,5.0,0,10,2,0,0,0,1,0,29.0,12.0,0,2,0
PK,1,26,16.0,10.0,0,8,2,0,0,0,1,0,36.0,10.0,0,2,0
PK,1,35,21.0,13.0,0,6,0,0,0,1,1,1,34.0,10.0,0,2,0
PK,0,29,29.0,0.0,0,16,4,1,0,0,1,0,33.0,16.0,0,2,0
PK,0,18,17.0,0.0,0,9,0,0,0,0,1,0,25.0,16.0,0,4,0
PK,1,18,15.0,3.0,0,5,0,0,0,0,1,1,23.0,13.0,0,2,0
PK,0,28,21.0,7.0,0,0,2,0,0,0,1,0,38.0,10.0,0,1,0
PK,0,45,18.0,27.0,0,0,0,0,0,0,1,1,47.0,0.0,0,1,0
PK,1,32,17.0,15.0,0,0,2,0,0,0,1,1,36.0,0.0,0,1,0
PK,1,31,16.0,15.0,0,0,4,0,0,0,1,1,39.0,4.0,0,2,0
PK,1,31,16.0,15.0,0,0,1,0,0,0,1,1,36.0,9.0,0,1,0
PK,1,29,12.0,16.0,0,0,0,0,0,0,1,0,40.0,0.0,0,0,0
PK,1,28,21.0,7.0,1,12,3,0,0,0,1,0,35.0,12.0,0,3,0
PK,0,22,14.0,8.0,1,0,2,0,0,0,1,1,27.0,0.0,0,2,0
PK,1,32,18.0,13.0,1,8,3,0,0,0,0,0,35.0,5.0,0,4,0
PK,1,31,24.0,6.0,1,1,1,0,0,0,1,0,27.0,16.0,0,2,0
PK,1,45,14.0,31.0,1,0,2,0,0,0,1,1,55.0,0.0,0,3,0
PK,0,47,18.0,28.0,1,0,1,0,0,0,1,1,51.0,8.0,0,4,0
PK,1,32,23.0,8.0,1,0,2,0,0,0,1,0,34.0,12.0,0,3,0
PK,1,26,18.0,8.0,1,0,1,0,0,0,1,1,26.0,0.0,0,3,0
PK,0,46,25.0,20.0,1,0,0,0,0,0,1,0,47.0,16.0,0,4,0
PK,1,20,17.0,2.0,0,0,0,0,0,0,1,1,21.0,0.0,0,0,0
PK,1,35,20.0,14.0,0,0,2,1,0,0,1,1,34.0,9.0,1,1,0
PK,1,38,16.0,22.0,0,0,3,1,0,0,1,1,47.0,14.0,0,1,0
PK,1,48,17.0,30.0,0,0,0,1,0,0,0,1,51.0,0.0,0,1,0
PK,1,27,17.0,9.0,0,0,3,1,0,0,1,0,28.0,8.0,0,0,0
PK,0,19,18.0,1.0,0,0,1,1,0,0,1,0,20.0,10.0,0,1,0
PK,1,32,16.0,15.0,0,0,2,1,0,0,1,1,38.0,0.0,1,0,0
PK,0,38,20.0,17.0,0,0,1,0,0,0,1,1,50.0,0.0,0,2,0
PK,1,27,18.0,9.0,1,10,2,0,0,0,1,1,35.0,14.0,0,2,0
PK,1,28,16.0,11.0,1,0,1,0,0,0,1,0,34.0,10.0,0,3,0
PK,1,26,22.0,4.0,1,0,4,0,0,0,1,0,29.0,16.0,0,4,0
PK,0,36,19.0,16.0,1,0,1,0,0,0,1,0,33.0,10.0,0,3,0
PK,0,20,20.0,0.0,1,6,0,0,0,0,0,0,22.0,8.0,0,3,0
PK,0,38,24.0,14.0,1,0,2,0,0,0,1,1,47.0,5.0,0,3,0
PK,0,20,19.0,0.0,1,8,2,0,0,0,1,1,20.0,12.0,0,4,0
PK,1,24,14.0,10.0,1,0,3,0,0,0,1,0,30.0,12.0,0,2,0
PK,1,26,15.0,10.0,0,0,3,0,0,0,1,0,33.0,0.0,0,0,0
PK,1,27,22.0,4.0,0,0,2,0,0,0,1,1,22.0,7.0,0,1,0
PK,1,27,20.0,7.0,0,0,1,0,0,0,1,0,30.0,10.0,0,1,0
PK,1,47,23.0,24.0,0,0,0,0,0,0,1,1,52.0,0.0,1,0,0
PK,1,32,20.0,11.0,0,0,4,0,0,0,1,1,38.0,0.0,0,2,0
PK,0,43,18.0,25.0,0,0,0,0,0,0,1,0,47.0,0.0,0,2,0
PK,1,35,20.0,15.0,0,0,4,0,0,0,1,1,42.0,0.0,1,1,0
PK,1,24,18.0,5.0,0,0,2,0,0,0,1,1,29.0,0.0,0,0,0
PK,1,28,21.0,6.0,0,0,3,0,0,0,1,1,27.0,0.0,0,0,0
PK,1,37,19.0,17.0,0,0,2,0,0,0,1,0,40.0,0.0,0,0,0
PK,1,44,28.0,16.0,0,0,0,0,0,0,1,1,45.0,0.0,0,1,0
PK,1,33,20.0,13.0,0,0,3,0,0,0,1,1,51.0,0.0,0,1,0
PK,0,23,22.0,0.0,0,0,0,0,0,0,1,1,28.0,8.0,1,2,0
PK,1,33,30.0,2.0,0,0,1,0,0,0,1,0,35.0,0.0,0,0,0
PK,0,35,19.0,16.0,0,0,1,0,0,0,1,1,40.0,0.0,0,0,0
PK,1,36,27.0,9.0,0,0,2,0,0,0,1,1,42.0,0.0,0,1,0
PK,1,46,16.0,29.0,0,0,2,0,0,0,1,1,51.0,0.0,0,1,0
PK,1,36,28.0,7.0,0,0,2,0,0,0,1,1,45.0,8.0,0,0,0
PK,1,41,22.0,19.0,1,10,1,0,0,0,1,0,44.0,8.0,0,3,1
PK,1,35,15.0,19.0,1,0,0,0,0,0,1,1,55.0,0.0,0,3,0
PK,1,36,26.0,10.0,1,8,2,0,0,0,0,1,34.0,5.0,0,4,0
PK,0,35,18.0,17.0,1,5,2,0,0,0,1,0,45.0,5.0,0,3,0
PK,1,45,21.0,23.0,1,0,0,0,0,0,1,1,51.0,14.0,0,4,0
PK,0,41,23.0,18.0,1,16,0,0,0,0,0,0,49.0,10.0,0,4,0
PK,1,46,18.0,27.0,1,6,0,1,0,0,1,0,60.0,0.0,0,2,0
PK,1,38,19.0,19.0,1,0,1,1,0,0,1,0,45.0,2.0,1,4,0
PK,0,25,23.0,2.0,1,10,5,0,0,0,1,1,31.0,10.0,0,4,0
PK,1,47,14.0,32.0,1,2,1,0,0,0,1,1,60.0,16.0,0,4,0
PK,1,18,17.0,1.0,1,0,1,0,0,0,1,1,34.0,8.0,0,1,0
PK,1,35,21.0,13.0,1,5,1,0,0,0,1,0,37.0,12.0,0,3,0
PK,1,33,22.0,10.0,1,0,4,0,0,0,1,1,36.0,0.0,1,2,0
PK,1,37,15.0,22.0,1,0,1,0,0,0,1,1,43.0,12.0,0,4,0
PK,1,38,17.0,21.0,1,0,2,0,0,0,1,1,40.0,10.0,0,4,0
PK,1,44,24.0,19.0,1,4,0,0,0,0,1,1,45.0,0.0,0,4,0
PK,0,21,15.0,5.0,1,0,2,0,0,0,1,1,40.0,0.0,0,2,0
PK,1,45,15.0,30.0,1,0,3,0,0,0,1,1,45.0,6.0,1,2,0
PK,1,39,19.0,20.0,1,0,1,1,0,0,1,0,40.0,0.0,0,0,0
PK,1,45,18.0,27.0,1,0,0,0,0,0,1,0,49.0,12.0,0,4,0
PK,1,37,15.0,22.0,1,0,0,0,0,0,0,0,41.0,0.0,0,1,1
PK,1,32,17.0,14.0,1,0,6,0,0,0,1,0,35.0,10.0,0,1,0
PK,1,26,22.0,3.0,1,0,2,0,0,0,0,1,26.0,4.0,0,0,0
PK,1,22,17.0,4.0,1,5,0,0,0,0,1,1,28.0,0.0,0,1,0
PK,1,30,13.0,17.0,1,0,1,1,0,0,0,0,40.0,0.0,0,0,0
PK,1,29,14.0,15.0,0,0,2,0,0,0,1,1,46.0,0.0,0,0,0
PK,0,19,19.0,0.0,0,10,1,0,0,0,1,1,26.0,14.0,0,3,0
PK,1,34,15.0,18.0,0,0,1,0,0,0,1,1,42.0,10.0,0,2,0
PK,1,16,14.0,1.0,0,0,3,0,0,0,1,0,26.0,0.0,0,1,0
PK,1,33,18.0,14.0,0,0,2,0,0,0,1,1,35.0,0.0,0,1,0
PK,1,32,19.0,12.0,0,0,2,0,0,0,1,1,35.0,0.0,0,1,0
PK,1,38,18.0,19.0,0,0,1,0,0,0,1,1,46.0,3.0,0,0,0
PK,1,30,14.0,16.0,0,0,3,0,0,0,1,1,34.0,0.0,0,1,0
